Pinterest URL,Note,Title,Latitude,Longitude,Thumbnail,Original,Location,Address,Ward,Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary,Lower Layer Super Output Areas (LSOA)
https://uk.pinterest.com/pin/287456388690395854,"CITY OF THE DEAD Westgate Buildings Bath BA1, UK 51.380414, -2.362174",CITY OF THE DEAD,51.380414,-2.362174,https://s-media-cache-ak0.pinimg.com/236x/5e/5f/fe/5e5ffeab8575b15b4181bfe502a6cf48.jpg,https://s-media-cache-ak0.pinimg.com/originals/5e/5f/fe/5e5ffeab8575b15b4181bfe502a6cf48.jpg,"(51.380414, -2.362174)","Westgate Buildings Bath BA1, UK",35,14,7,1,20
https://uk.pinterest.com/pin/287456388690395759,"VIRAL The Paragon Bath BA1 5LY, UK 51.388089, -2.359899",VIRAL,51.388089,-2.359899,https://s-media-cache-ak0.pinimg.com/236x/bc/4f/0a/bc4f0a7e6b1c4d768ce34cf4aac5500a.jpg,https://s-media-cache-ak0.pinimg.com/originals/bc/4f/0a/bc4f0a7e6b1c4d768ce34cf4aac5500a.jpg,"(51.388089, -2.359899)","The Paragon Bath BA1 5LY, UK",35,15,7,1,22
https://uk.pinterest.com/pin/287456388693772663,"SNOWGULLS Royal Crescent Bath BA1 2LR, UK 51.386734, -2.368020",SNOWGULLS,51.386734,-2.36802,https://s-media-cache-ak0.pinimg.com/236x/5e/dd/34/5edd34103736276d8506397cc3b88e6c.jpg,https://s-media-cache-ak0.pinimg.com/originals/5e/dd/34/5edd34103736276d8506397cc3b88e6c.jpg,"(51.386734, -2.36802)","Royal Crescent Bath BA1 2LR, UK",34,200,9,1,115
https://uk.pinterest.com/pin/287456388692387849,"FRIDAY FEELING 185 Lansdown Rd Bath BA1, UK 51.385402, -2.360745",FRIDAY FEELING,51.385402,-2.360745,https://s-media-cache-ak0.pinimg.com/236x/d0/6d/a3/d06da3dcf6fb8124e4d2c6eee14ee0af.jpg,https://s-media-cache-ak0.pinimg.com/originals/d0/6d/a3/d06da3dcf6fb8124e4d2c6eee14ee0af.jpg,"(51.385402, -2.360745)","185 Lansdown Rd Bath BA1, UK",35,7,7,1,20
https://uk.pinterest.com/pin/287456388691196057,"SPRINGTIME IN BATH Abbey Green Bath BA1, UK 51.380461, -2.358944",SPRINGTIME IN BATH,51.380461,-2.358944,https://s-media-cache-ak0.pinimg.com/236x/83/51/4b/83514b9e53d7b843e42ab8594fec7f37.jpg,https://s-media-cache-ak0.pinimg.com/originals/83/51/4b/83514b9e53d7b843e42ab8594fec7f37.jpg,"(51.380461, -2.358944)","Abbey Green Bath BA1, UK",35,12,7,1,20
https://uk.pinterest.com/pin/287456388692355057,"BATH AIRPORT  Russell St Bath BA1, UK 51.386796, -2.362802",BATH AIRPORT ,51.386796,-2.362802,https://s-media-cache-ak0.pinimg.com/236x/f7/65/2c/f7652ca5d48e05b1c3f003d4ee3ffe54.jpg,https://s-media-cache-ak0.pinimg.com/originals/f7/65/2c/f7652ca5d48e05b1c3f003d4ee3ffe54.jpg,"(51.386796, -2.362802)","Russell St Bath BA1, UK",35,21,7,1,22
https://uk.pinterest.com/pin/287456388691196404,"OUT IN ALL WEATHERS Queen Square Bath BA1, UK 51.383492, -2.362990",OUT IN ALL WEATHERS,51.383492,-2.36299,https://s-media-cache-ak0.pinimg.com/236x/40/2b/37/402b37b959e448c1614b230425d8cabb.jpg,https://s-media-cache-ak0.pinimg.com/originals/40/2b/37/402b37b959e448c1614b230425d8cabb.jpg,"(51.383492, -2.36299)","Queen Square Bath BA1, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388690395832,"CAT PEOPLE bartlett St, Avon, Bath BA1 2EE, UK 51.385258, -2.361689",CAT PEOPLE,51.385258,-2.361689,https://s-media-cache-ak0.pinimg.com/236x/95/73/af/9573af312cd666f79adc0b8e440de073.jpg,https://s-media-cache-ak0.pinimg.com/originals/95/73/af/9573af312cd666f79adc0b8e440de073.jpg,"(51.385258, -2.361689)","bartlett St, Avon, Bath BA1 2EE, UK",35,4,7,1,22
https://uk.pinterest.com/pin/287456388693772575,"NEW ORIEL HALL QUIZ Brookleaze Buildings Bath BA1, UK 51.397789, -2.345759",NEW ORIEL HALL QUIZ,51.397789,-2.345759,https://s-media-cache-ak0.pinimg.com/236x/1c/20/50/1c20503704fefef633e7b6cb604b920f.jpg,https://s-media-cache-ak0.pinimg.com/originals/1c/20/50/1c20503704fefef633e7b6cb604b920f.jpg,"(51.397789, -2.345759)","Brookleaze Buildings Bath BA1, UK",23,229,4,1,56
https://uk.pinterest.com/pin/287456388691231401,"FATCAT London Rd Bath BA1, UK 51.389987, -2.357906",FATCAT,51.389987,-2.357906,https://s-media-cache-ak0.pinimg.com/236x/d5/94/d1/d594d1b918eee0df3357fba10d597913.jpg,https://s-media-cache-ak0.pinimg.com/originals/d5/94/d1/d594d1b918eee0df3357fba10d597913.jpg,"(51.389987, -2.357906)","London Rd Bath BA1, UK",36,497,6,1,96
https://uk.pinterest.com/pin/287456388691242489,"THE BATH SHARD  St James's Parade Bath BA1, UK 51.378040, -2.359805",THE BATH SHARD ,51.37804,-2.359805,https://s-media-cache-ak0.pinimg.com/236x/92/30/b7/9230b7ead05d5300a6e6a780b3f4a4fd.jpg,https://s-media-cache-ak0.pinimg.com/originals/92/30/b7/9230b7ead05d5300a6e6a780b3f4a4fd.jpg,"(51.37804, -2.359805)","St James's Parade Bath BA1, UK",35,12,7,1,20
https://uk.pinterest.com/pin/287456388691275332,"BIG CAT SIGHTING  Alfred St Bath BA1 2QX, UK 51.385865, -2.362896",BIG CAT SIGHTING ,51.385865,-2.362896,https://s-media-cache-ak0.pinimg.com/236x/64/1f/ec/641fecf7455c335c9b4bff8cbc138e1f.jpg,https://s-media-cache-ak0.pinimg.com/originals/64/1f/ec/641fecf7455c335c9b4bff8cbc138e1f.jpg,"(51.385865, -2.362896)","Alfred St Bath BA1 2QX, UK",35,25,7,1,22
https://uk.pinterest.com/pin/287456388691225559,"CHAOS Queen Square Bath BA1 2HH, UK 51.383013, -2.363640",CHAOS,51.383013,-2.36364,https://s-media-cache-ak0.pinimg.com/236x/aa/d2/05/aad205b5ab09d7710758186e456c3a4d.jpg,https://s-media-cache-ak0.pinimg.com/originals/aa/d2/05/aad205b5ab09d7710758186e456c3a4d.jpg,"(51.383013, -2.36364)","Queen Square Bath BA1 2HH, UK",34,193,9,1,55
https://uk.pinterest.com/pin/287456388694546315,"THE FOREST RETURNS Abbey Square Bath BA1 1LY,  51.381383, -2.359670",THE FOREST RETURNS,51.381383,-2.35967,https://s-media-cache-ak0.pinimg.com/236x/e1/9d/b2/e19db2c00ccab153acdb96221070a591.jpg,https://s-media-cache-ak0.pinimg.com/originals/e1/9d/b2/e19db2c00ccab153acdb96221070a591.jpg,"(51.381383, -2.35967)",Abbey Square Bath BA1 1LY,35,11,7,1,20
https://uk.pinterest.com/pin/287456388694400400,"RUN RUN RUN George St Bath BA1 2EH, UK 51.384948, -2.361564",RUN RUN RUN,51.384948,-2.361564,https://s-media-cache-ak0.pinimg.com/236x/df/79/79/df79791ebe52d9232016e2ad7fbae07b.jpg,https://s-media-cache-ak0.pinimg.com/originals/df/79/79/df79791ebe52d9232016e2ad7fbae07b.jpg,"(51.384948, -2.361564)","George St Bath BA1 2EH, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388692765347,"SUMMER IN THE CITY The Paragon Bath BA1, UK 51.385523, -2.360494",SUMMER IN THE CITY,51.385523,-2.360494,https://s-media-cache-ak0.pinimg.com/236x/74/8c/1d/748c1de258315488a66989491c8b4b8a.jpg,https://s-media-cache-ak0.pinimg.com/originals/74/8c/1d/748c1de258315488a66989491c8b4b8a.jpg,"(51.385523, -2.360494)","The Paragon Bath BA1, UK",35,7,7,1,20
https://uk.pinterest.com/pin/287456388687346206,"BIG CAT SIGHTING Alfred St Bath BA1 2QX, UK 51.385935, -2.362935",BIG CAT SIGHTING,51.385935,-2.362935,https://s-media-cache-ak0.pinimg.com/236x/ea/79/c3/ea79c35b462297b6c26aa1bcba95ce36.jpg,https://s-media-cache-ak0.pinimg.com/originals/ea/79/c3/ea79c35b462297b6c26aa1bcba95ce36.jpg,"(51.385935, -2.362935)","Alfred St Bath BA1 2QX, UK",35,25,7,1,22
https://uk.pinterest.com/pin/287456388691190826,"PUPPET LIFE  Milsom St Bath BA1, UK 51.384309, -2.361703",PUPPET LIFE ,51.384309,-2.361703,https://s-media-cache-ak0.pinimg.com/236x/28/1f/01/281f015c5724d12cad9087149e4ba4a0.jpg,https://s-media-cache-ak0.pinimg.com/originals/28/1f/01/281f015c5724d12cad9087149e4ba4a0.jpg,"(51.384309, -2.361703)","Milsom St Bath BA1, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388691242498,"COOL CATS STAY IN THE SHADE Guinea Ln Bath BA1, UK 51.387336, -2.361315",COOL CATS STAY IN THE SHADE,51.387336,-2.361315,https://s-media-cache-ak0.pinimg.com/236x/71/c7/eb/71c7eba77250c59b7e2b3874ba864f0d.jpg,https://s-media-cache-ak0.pinimg.com/originals/71/c7/eb/71c7eba77250c59b7e2b3874ba864f0d.jpg,"(51.387336, -2.361315)","Guinea Ln Bath BA1, UK",35,22,7,1,22
https://uk.pinterest.com/pin/287456388693972333,"MEDIA MADNESS Stall St Bath BA1 1QH, UK 51.381279, -2.360349",MEDIA MADNESS,51.381279,-2.360349,https://s-media-cache-ak0.pinimg.com/236x/0c/96/20/0c9620c483f51e0055e1d98add185ee8.jpg,https://s-media-cache-ak0.pinimg.com/originals/0c/96/20/0c9620c483f51e0055e1d98add185ee8.jpg,"(51.381279, -2.360349)","Stall St Bath BA1 1QH, UK",35,10,7,1,20
https://uk.pinterest.com/pin/287456388691186264,"GULL'IV'ERE Milsom St, Bath BA1 1DD, UK 51.383898, -2.361683",GULL'IV'ERE,51.383898,-2.361683,https://s-media-cache-ak0.pinimg.com/236x/87/7d/36/877d36baa361addf4fc9ec344422676e.jpg,https://s-media-cache-ak0.pinimg.com/originals/87/7d/36/877d36baa361addf4fc9ec344422676e.jpg,"(51.383898, -2.361683)","Milsom St, Bath BA1 1DD, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388692391896,"VIOLENCE  Old Bond St Bath BA1 1BL, UK 51.383129, -2.361161",VIOLENCE ,51.383129,-2.361161,https://s-media-cache-ak0.pinimg.com/236x/f0/13/93/f01393af5293a4cd86002335ff581aa6.jpg,https://s-media-cache-ak0.pinimg.com/originals/f0/13/93/f01393af5293a4cd86002335ff581aa6.jpg,"(51.383129, -2.361161)","Old Bond St Bath BA1 1BL, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388691190390,"BLUE MONSTERS Marlborough Buildings Bath BA1, UK 51.387043, -2.369975",BLUE MONSTERS,51.387043,-2.369975,https://s-media-cache-ak0.pinimg.com/236x/84/4a/06/844a06a6cc90e6ef9313f165b158b69c.jpg,https://s-media-cache-ak0.pinimg.com/originals/84/4a/06/844a06a6cc90e6ef9313f165b158b69c.jpg,"(51.387043, -2.369975)","Marlborough Buildings Bath BA1, UK",34,201,9,1,115
https://uk.pinterest.com/pin/287456388691186251,"MIDWEEK Great Pulteney St Bath BA2 4BS, UK 51.384237, -2.354841",MIDWEEK,51.384237,-2.354841,https://s-media-cache-ak0.pinimg.com/236x/10/80/8c/10808ce3fe6a904a90698c5ba00f72cb.jpg,https://s-media-cache-ak0.pinimg.com/originals/10/80/8c/10808ce3fe6a904a90698c5ba00f72cb.jpg,"(51.384237, -2.354841)","Great Pulteney St Bath BA2 4BS, UK",35,9,7,1,21
https://uk.pinterest.com/pin/287456388691254553,"LARKHALL LOOS Brookleaze Buildings Bath BA1, UK 51.397408, -2.345593",LARKHALL LOOS,51.397408,-2.345593,https://s-media-cache-ak0.pinimg.com/236x/bc/15/07/bc1507f1028ab601c7f0da1d04c0710a.jpg,https://s-media-cache-ak0.pinimg.com/originals/bc/15/07/bc1507f1028ab601c7f0da1d04c0710a.jpg,"(51.397408, -2.345593)","Brookleaze Buildings Bath BA1, UK",23,229,4,1,56
https://uk.pinterest.com/pin/287456388694622695,"FOREST OF IMAGINATION  Abbey Square  51.381362, -2.359752",FOREST OF IMAGINATION ,51.381362,-2.359752,https://s-media-cache-ak0.pinimg.com/236x/4c/c1/27/4cc127d87149152bc4cfb269ede09eaf.jpg,https://s-media-cache-ak0.pinimg.com/originals/4c/c1/27/4cc127d87149152bc4cfb269ede09eaf.jpg,"(51.381362, -2.359752)",Abbey Square,35,11,7,1,20
https://uk.pinterest.com/pin/287456388693053743,"STORM WARNING Princes St Bath BA1 1HL, UK 51.382466, -2.363754",STORM WARNING,51.382466,-2.363754,https://s-media-cache-ak0.pinimg.com/236x/02/c3/96/02c3965d988e0fa18826f26ffc783d15.jpg,https://s-media-cache-ak0.pinimg.com/originals/02/c3/96/02c3965d988e0fa18826f26ffc783d15.jpg,"(51.382466, -2.363754)","Princes St Bath BA1 1HL, UK",34,193,9,1,55
https://uk.pinterest.com/pin/287456388692745577,"1ST OF JUNE Bennett St Bath BA1 2QL, UK 51.386720, -2.361563",1ST OF JUNE,51.38672,-2.361563,https://s-media-cache-ak0.pinimg.com/236x/a5/06/25/a50625aac367b86c83100ec3d6ace3de.jpg,https://s-media-cache-ak0.pinimg.com/originals/a5/06/25/a50625aac367b86c83100ec3d6ace3de.jpg,"(51.38672, -2.361563)","Bennett St Bath BA1 2QL, UK",35,22,7,1,22
https://uk.pinterest.com/pin/287456388694462120,"PAXTON & WHITFIELD/KING RAT John St Bath BA1 2JL, UK 51.383294, -2.362067",PAXTON & WHITFIELD/KING RAT,51.383294,-2.362067,https://s-media-cache-ak0.pinimg.com/236x/99/d1/46/99d14645a14188437d294e8361dff173.jpg,https://s-media-cache-ak0.pinimg.com/originals/99/d1/46/99d14645a14188437d294e8361dff173.jpg,"(51.383294, -2.362067)","John St Bath BA1 2JL, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388693772613,"DARK SIGNS Stall St Bath BA1 1QG, UK 51.380656, -2.360085",DARK SIGNS,51.380656,-2.360085,https://s-media-cache-ak0.pinimg.com/236x/f7/5b/20/f75b2044a0557df58ce908a2001244bb.jpg,https://s-media-cache-ak0.pinimg.com/originals/f7/5b/20/f75b2044a0557df58ce908a2001244bb.jpg,"(51.380656, -2.360085)","Stall St Bath BA1 1QG, UK",35,12,7,1,20
https://uk.pinterest.com/pin/287456388690408377,"KING BADGER Abbey St Bath BA1 1LY, UK 51.381375, -2.359486",KING BADGER,51.381375,-2.359486,https://s-media-cache-ak0.pinimg.com/236x/7e/38/48/7e384838d2b910a45bf2a9ae8c1f6a4d.jpg,https://s-media-cache-ak0.pinimg.com/originals/7e/38/48/7e384838d2b910a45bf2a9ae8c1f6a4d.jpg,"(51.381375, -2.359486)","Abbey St Bath BA1 1LY, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388691995154,"FROSTY Russell St Bath BA1, UK 51.386623, -2.362710",FROSTY,51.386623,-2.36271,https://s-media-cache-ak0.pinimg.com/236x/ad/d7/31/add7318013436057a6a16bd440184510.jpg,https://s-media-cache-ak0.pinimg.com/originals/ad/d7/31/add7318013436057a6a16bd440184510.jpg,"(51.386623, -2.36271)","Russell St Bath BA1, UK",35,21,7,1,22
https://uk.pinterest.com/pin/287456388690408005,"VAMPIRE Lansdown Crescent Bath BA1 5EX, UK 51.392609, -2.366287",VAMPIRE,51.392609,-2.366287,https://s-media-cache-ak0.pinimg.com/236x/d3/db/08/d3db08d59c94aa4219a4a4ca73b94c4b.jpg,https://s-media-cache-ak0.pinimg.com/originals/d3/db/08/d3db08d59c94aa4219a4a4ca73b94c4b.jpg,"(51.392609, -2.366287)","Lansdown Crescent Bath BA1 5EX, UK",21,240,7,1,1
https://uk.pinterest.com/pin/287456388691359382,"BE CAREFUL OUT THERE The Paragon Bath BA1 5LS, UK 51.385178, -2.360649",BE CAREFUL OUT THERE,51.385178,-2.360649,https://s-media-cache-ak0.pinimg.com/236x/29/c9/86/29c98640b721117fb71173382e8aac96.jpg,https://s-media-cache-ak0.pinimg.com/originals/29/c9/86/29c98640b721117fb71173382e8aac96.jpg,"(51.385178, -2.360649)","The Paragon Bath BA1 5LS, UK",35,7,7,1,20
https://uk.pinterest.com/pin/287456388692391677,"BLUE GENIE Bath St Bath BA1 1SA, UK 51.380906, -2.360402",BLUE GENIE,51.380906,-2.360402,https://s-media-cache-ak0.pinimg.com/236x/7a/5e/0f/7a5e0f16dd03ebc92b8d2a1ab78d427c.jpg,https://s-media-cache-ak0.pinimg.com/originals/7a/5e/0f/7a5e0f16dd03ebc92b8d2a1ab78d427c.jpg,"(51.380906, -2.360402)","Bath St Bath BA1 1SA, UK",35,10,7,1,20
https://uk.pinterest.com/pin/287456388691219145,"VIRUS PROTECTION New Bond St Bath BA1 1BE, UK 51.383077, -2.360854",VIRUS PROTECTION,51.383077,-2.360854,https://s-media-cache-ak0.pinimg.com/236x/70/20/2f/70202fb4ed09d20caef4d078dfa66ce5.jpg,https://s-media-cache-ak0.pinimg.com/originals/70/20/2f/70202fb4ed09d20caef4d078dfa66ce5.jpg,"(51.383077, -2.360854)","New Bond St Bath BA1 1BE, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388694045117,"GULL PATROL George St Bath BA1 2FJ, UK 51.384946, -2.361958",GULL PATROL,51.384946,-2.361958,https://s-media-cache-ak0.pinimg.com/236x/0e/0d/65/0e0d65f0f51283fb33c9c909452ead17.jpg,https://s-media-cache-ak0.pinimg.com/originals/0e/0d/65/0e0d65f0f51283fb33c9c909452ead17.jpg,"(51.384946, -2.361958)","George St Bath BA1 2FJ, UK",35,4,7,1,22
https://uk.pinterest.com/pin/287456388691180883,"DORMANT Park St Bath BA1, UK 51.390520, -2.368077",DORMANT,51.39052,-2.368077,https://s-media-cache-ak0.pinimg.com/236x/2e/5c/bc/2e5cbc3107e69e8f0c64fd881308dc1d.jpg,https://s-media-cache-ak0.pinimg.com/originals/2e/5c/bc/2e5cbc3107e69e8f0c64fd881308dc1d.jpg,"(51.39052, -2.368077)","Park St Bath BA1, UK",21,242,7,1,2
https://uk.pinterest.com/pin/287456388693772590,"SLEEPY CAT Bennett St Bath BA1 2QL, UK 51.386673, -2.361609",SLEEPY CAT,51.386673,-2.361609,https://s-media-cache-ak0.pinimg.com/236x/f7/8f/15/f78f15a9b028329ca7911875b2d7a1ea.jpg,https://s-media-cache-ak0.pinimg.com/originals/f7/8f/15/f78f15a9b028329ca7911875b2d7a1ea.jpg,"(51.386673, -2.361609)","Bennett St Bath BA1 2QL, UK",35,25,7,1,22
https://uk.pinterest.com/pin/287456388691236722,"GOLDCAT Milsom St Bath BA1, UK 51.383480, -2.361340",GOLDCAT,51.38348,-2.36134,https://s-media-cache-ak0.pinimg.com/236x/67/74/45/67744557799571edce2f2d512d623a6d.jpg,https://s-media-cache-ak0.pinimg.com/originals/67/74/45/67744557799571edce2f2d512d623a6d.jpg,"(51.38348, -2.36134)","Milsom St Bath BA1, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388690395876,"BATH SHARD St James's Parade Bath BA1, UK 51.378596, -2.360079",BATH SHARD,51.378596,-2.360079,https://s-media-cache-ak0.pinimg.com/236x/92/30/b7/9230b7ead05d5300a6e6a780b3f4a4fd.jpg,https://s-media-cache-ak0.pinimg.com/originals/92/30/b7/9230b7ead05d5300a6e6a780b3f4a4fd.jpg,"(51.378596, -2.360079)","St James's Parade Bath BA1, UK",35,12,7,1,20
https://uk.pinterest.com/pin/287456388691180549,"APARITION Green St Bath BA1 2JY, UK 51.383427, -2.360492",APARITION,51.383427,-2.360492,https://s-media-cache-ak0.pinimg.com/236x/8c/a7/26/8ca7260010010d12d04fee62e7b8c9af.jpg,https://s-media-cache-ak0.pinimg.com/originals/8c/a7/26/8ca7260010010d12d04fee62e7b8c9af.jpg,"(51.383427, -2.360492)","Green St Bath BA1 2JY, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388690396102,"RAIN  Cheap St Bath BA1 1NA, UK 51.381561, -2.360303",RAIN ,51.381561,-2.360303,https://s-media-cache-ak0.pinimg.com/236x/62/c3/af/62c3af5c2c399887a8bb0c1c6e12043e.jpg,https://s-media-cache-ak0.pinimg.com/originals/62/c3/af/62c3af5c2c399887a8bb0c1c6e12043e.jpg,"(51.381561, -2.360303)","Cheap St Bath BA1 1NA, UK",35,10,7,1,20
https://uk.pinterest.com/pin/287456388688801475,"MR FROSTY  Milsom St Bath BA1 1DG, UK 51.384277, -2.361591",MR FROSTY ,51.384277,-2.361591,https://s-media-cache-ak0.pinimg.com/236x/58/9a/a3/589aa3c1b30837930ccd1d05ec22a4b9.jpg,https://s-media-cache-ak0.pinimg.com/originals/58/9a/a3/589aa3c1b30837930ccd1d05ec22a4b9.jpg,"(51.384277, -2.361591)","Milsom St Bath BA1 1DG, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388691180567,"BEANSTALK BELL 103 Walcot St, Bath, Avon BA1 5BW 51.387552, -2.359217",BEANSTALK BELL,51.387552,-2.359217,https://s-media-cache-ak0.pinimg.com/236x/7d/89/10/7d89103a7bb0848303253313fd8609a7.jpg,https://s-media-cache-ak0.pinimg.com/originals/7d/89/10/7d89103a7bb0848303253313fd8609a7.jpg,"(51.387552, -2.359217)","103 Walcot St, Bath, Avon BA1 5BW",35,1,7,1,20
https://uk.pinterest.com/pin/287456388691236733,"HUNGRY HIPPO  George St Bath BA1 2FJ, UK 51.384841, -2.362001",HUNGRY HIPPO ,51.384841,-2.362001,https://s-media-cache-ak0.pinimg.com/236x/57/25/5b/57255bac7a09e325a9c39916bfcd8d55.jpg,https://s-media-cache-ak0.pinimg.com/originals/57/25/5b/57255bac7a09e325a9c39916bfcd8d55.jpg,"(51.384841, -2.362001)","George St Bath BA1 2FJ, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388691254485,"VIRAL The Paragon Bath BA1 5LY, UK 51.388033, -2.359910",VIRAL,51.388033,-2.35991,https://s-media-cache-ak0.pinimg.com/236x/bc/4f/0a/bc4f0a7e6b1c4d768ce34cf4aac5500a.jpg,https://s-media-cache-ak0.pinimg.com/originals/bc/4f/0a/bc4f0a7e6b1c4d768ce34cf4aac5500a.jpg,"(51.388033, -2.35991)","The Paragon Bath BA1 5LY, UK",35,15,7,1,22
https://uk.pinterest.com/pin/287456388692013499,"BLUE High St Bath BA1 5AH, UK 51.381868, -2.358890",BLUE,51.381868,-2.35889,https://s-media-cache-ak0.pinimg.com/236x/31/8a/c5/318ac57155d278c484306ce8a28a4a51.jpg,https://s-media-cache-ak0.pinimg.com/originals/31/8a/c5/318ac57155d278c484306ce8a28a4a51.jpg,"(51.381868, -2.35889)","High St Bath BA1 5AH, UK",35,12,7,1,20
https://uk.pinterest.com/pin/287456388690395889,"TROLL Lansdown Rd Bath BA1 5EE, UK 51.390189, -2.364260",TROLL,51.390189,-2.36426,https://s-media-cache-ak0.pinimg.com/236x/24/6f/0d/246f0dc203f9cb0473aa8e5292da71c5.jpg,https://s-media-cache-ak0.pinimg.com/originals/24/6f/0d/246f0dc203f9cb0473aa8e5292da71c5.jpg,"(51.390189, -2.36426)","Lansdown Rd Bath BA1 5EE, UK",21,246,7,1,2
https://uk.pinterest.com/pin/287456388691242225,"MAYHEM  Upper Church St Bath BA1 2PR, UK 51.387673, -2.366170",MAYHEM ,51.387673,-2.36617,https://s-media-cache-ak0.pinimg.com/236x/91/15/8f/91158f7418b76699e40e3600b80e1990.jpg,https://s-media-cache-ak0.pinimg.com/originals/91/15/8f/91158f7418b76699e40e3600b80e1990.jpg,"(51.387673, -2.36617)","Upper Church St Bath BA1 2PR, UK",35,20,7,1,22
https://uk.pinterest.com/pin/287456388693053691,"PIGGY POPPERS POP-UP FEST. Abbey Churchyard,Bath BA1 1LY, UK 51.381343, -2.359724",PIGGY POPPERS POP-UP FEST.,51.381343,-2.359724,https://s-media-cache-ak0.pinimg.com/236x/e7/18/ab/e718ab1e6d7cc24164ad7fc4d39e7978.jpg,https://s-media-cache-ak0.pinimg.com/originals/e7/18/ab/e718ab1e6d7cc24164ad7fc4d39e7978.jpg,"(51.381343, -2.359724)","Abbey Churchyard,Bath BA1 1LY, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388691190774,"NAKED GUIDE TO BATH Bath St Bath BA1 1SN, UK 51.380891, -2.361451",NAKED GUIDE TO BATH,51.380891,-2.361451,https://s-media-cache-ak0.pinimg.com/236x/a0/57/f0/a057f06c0ca0b66ebaeb77948c0e8998.jpg,https://s-media-cache-ak0.pinimg.com/originals/a0/57/f0/a057f06c0ca0b66ebaeb77948c0e8998.jpg,"(51.380891, -2.361451)","Bath St Bath BA1 1SN, UK",35,14,7,1,20
https://uk.pinterest.com/pin/287456388694827255,"FOREST OF IMAGINATION  Kingston Parade   51.381151, -2.359205",FOREST OF IMAGINATION ,51.381151,-2.359205,https://s-media-cache-ak0.pinimg.com/236x/81/34/c4/8134c4a402cf32384dde4411ea097778.jpg,https://s-media-cache-ak0.pinimg.com/originals/81/34/c4/8134c4a402cf32384dde4411ea097778.jpg,"(51.381151, -2.359205)",Kingston Parade,35,11,7,1,20
https://uk.pinterest.com/pin/287456388692392627,"HURRY UP Bennett St Bath BA1 2QL, UK 51.386720, -2.361513",HURRY UP,51.38672,-2.361513,https://s-media-cache-ak0.pinimg.com/236x/99/d7/62/99d7627f6cf59d05bc23a62116d99157.jpg,https://s-media-cache-ak0.pinimg.com/originals/99/d7/62/99d7627f6cf59d05bc23a62116d99157.jpg,"(51.38672, -2.361513)","Bennett St Bath BA1 2QL, UK",35,22,7,1,22
https://uk.pinterest.com/pin/287456388691190840,"INSANESBURYS Green Park Station 2-3 Westmoreland Station Rd, Bath BA1 1JB, UK 51.381433, -2.367583",INSANESBURYS,51.381433,-2.367583,https://s-media-cache-ak0.pinimg.com/236x/bc/7f/55/bc7f55241b981bc7cbe4c40113fcd543.jpg,https://s-media-cache-ak0.pinimg.com/originals/bc/7f/55/bc7f55241b981bc7cbe4c40113fcd543.jpg,"(51.381433, -2.367583)","Green Park Station 2-3 Westmoreland Station Rd, Bath BA1 1JB, UK",34,195,9,1,55
https://uk.pinterest.com/pin/287456388694179517,"SNOW FROM HIGH GROUND N Parade Bath BA2, UK 51.380706, -2.354798",SNOW FROM HIGH GROUND N,51.380706,-2.354798,https://s-media-cache-ak0.pinimg.com/236x/1e/1f/0d/1e1f0d0376af983bc485b20dce505238.jpg,https://s-media-cache-ak0.pinimg.com/originals/1e/1f/0d/1e1f0d0376af983bc485b20dce505238.jpg,"(51.380706, -2.354798)","Parade Bath BA2, UK",33,564,12,1,111
https://uk.pinterest.com/pin/287456388691221161,"FULL MOON George St Bath BA1 2EH, UK 51.385028, -2.361419",FULL MOON,51.385028,-2.361419,https://s-media-cache-ak0.pinimg.com/236x/55/95/6c/55956c8b9dfe7358c16feefaed0a7a5e.jpg,https://s-media-cache-ak0.pinimg.com/originals/55/95/6c/55956c8b9dfe7358c16feefaed0a7a5e.jpg,"(51.385028, -2.361419)","George St Bath BA1 2EH, UK",35,4,7,1,22
https://uk.pinterest.com/pin/287456388692745573,"RAINY DAY Abbey Churchyard Avon, Bath BA1 1LY, UK 51.381406, -2.359893",RAINY DAY,51.381406,-2.359893,https://s-media-cache-ak0.pinimg.com/236x/e8/a5/c8/e8a5c865f500f6d1a44b53c046b14823.jpg,https://s-media-cache-ak0.pinimg.com/originals/e8/a5/c8/e8a5c865f500f6d1a44b53c046b14823.jpg,"(51.381406, -2.359893)","Abbey Churchyard Avon, Bath BA1 1LY, UK",35,11,7,1,20
