ExtractDate,OrganisationURI,OrganisationLabel,CaseReference,CaseDate,ServiceTypeURI,ServiceTypeLabel,PremisesName,LocationText,Postcode,EntertainmentTypeURI,EntertainmentTypeLabel,LateNightRefreshment,AlcoholSupply,StatusURI,StatusLabel,LicenceStartDate,LicenceEndDate,Conditions,DecisionDate,LicenceURL,UPRN,GeoPointLicensingURL
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03061/LAPRE,08/09/2008,http://id.esd.org.uk/service/860,Premises Licence,Star News,6-8 Brookside House| High Street| Upper Weston| Bath| BA1 4BY,BA14BY,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,25/11/2008,,Alcohol DPS|Alcohol Pricing,25/11/2008,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03061/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03061/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03068/LAPRE,11/09/2008,http://id.esd.org.uk/service/860,Premises Licence,Bright Stores,16A Windsor Villas| Lower Weston| Bath| BA1 3DJ,BA13DJ,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/8 ,Revoked,13/10/2008,,Alcohol DPS,10/10/2008,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03068/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03068/LAPRE,10001131318,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03099/LAPRE,12/09/2008,http://id.esd.org.uk/service/860,Premises Licence,Costcutter,Wells Road| Westfield| Radstock| BA3 3SA,BA33SA,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,28/10/2008,18/09/2009,Alcohol DPS|Alcohol Pricing|Extra Alcohol OFF Conditions from 2010,28/10/2008,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03099/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03099/LAPRE,10001146914,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03116/LAPRE,16/09/2008,http://id.esd.org.uk/service/860,Premises Licence,Burdalls Yard,7A Anglo Terrace| Walcot| Bath| BA1 5NH,BA15NH,http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/1|http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Films|Plays|Performances of dance|Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/6 ,Refused,,,Alcohol DPS|Door Supervision|Films,26/11/2008,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03116/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03116/LAPRE,10001134247,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03200/LAPRE,30/09/2008,http://id.esd.org.uk/service/860,Premises Licence,Lennie's,18 Claverton Buildings| Widcombe| Bath| BA2 4LD,BA24LD,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,13/10/2008,,Alcohol DPS|Alcohol Pricing,13/10/2008,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03200/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03200/LAPRE,10001135757,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03240/LAPRE,06/10/2008,http://id.esd.org.uk/service/860,Premises Licence,Norton Fried Chicken,114 High Street| Midsomer Norton| BA3 2DA,BA32DA,,,TRUE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,22/10/2008,,Door Supervision,22/10/2008,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03240/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03240/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03243/LAPRE,03/10/2008,http://id.esd.org.uk/service/860,Premises Licence,The Cutters Club,Staunton Lane| Whitchurch| Bristol| BS14 0QE,BS140QE,http://id.esd.org.uk/entertainment/6,Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,14/01/2009,,Alcohol DPS|Alcohol Pricing|Door Supervision,14/01/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03243/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03243/LAPRE,10001145927,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03760/LAPRE,10/11/2008,http://id.esd.org.uk/service/860,Premises Licence,The Wine Bar,19 High Street| Keynsham| BS31 1DP,BS311DP,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Performances of dance|Live music|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,01/12/2008,,Alcohol DPS|Alcohol Pricing|Door Supervision|Standard PEL Terms and Conditions,01/12/2008,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03760/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03760/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03915/LAPRE,19/11/2008,http://id.esd.org.uk/service/860,Premises Licence,Chapel Arts Centre,St James Memorial Hall| Lower Borough Walls| Bath| BA1 1QR,BA11QR,http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/1|http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Films|Plays|Performances of dance|Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,05/07/2011,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010|Films,09/12/2008,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03915/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03915/LAPRE,10001135823,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03921/LAPRE,26/11/2008,http://id.esd.org.uk/service/860,Premises Licence,Christmas Market - Green Park Brasserie,Christmas Market| Kingston Parade| Bath,N/A,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,09/12/2008,,Alcohol DPS|Alcohol Pricing|Extra Alcohol OFF Conditions from 2010,09/12/2008,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03921/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03921/LAPRE,10023105550,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03924/LAPRE,19/11/2008,http://id.esd.org.uk/service/860,Premises Licence,The Bath Clinic,Claverton Down Road| Claverton Down| Bath| BA2 7BR,BA27BR,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,04/12/2008,,Alcohol DPS|Alcohol Pricing|Door Supervision|Hours - On Licence,04/12/2008,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03924/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03924/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03928/LAPRE,13/11/2008,http://id.esd.org.uk/service/860,Premises Licence,Sulis Pizza,2 Newmarket Row| Grand Parade| Bath| BA2 4AN,BA24AN,,,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,12/01/2009,,Alcohol DPS|Alcohol Pricing|Door Supervision,12/01/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03928/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03928/LAPRE,10001123495,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/03941/LAPRE,28/11/2008,http://id.esd.org.uk/service/860,Premises Licence,Jazz Cafe,1 Kingsmead Street| Bath| BA1  2AA,BA12AA,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,09/12/2008,,Alcohol DPS|Alcohol Pricing|Door Supervision|Hours - On Licence,09/12/2008,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/03941/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/03941/LAPRE,10001147211,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,08/04070/LAPRE,18/12/2008,http://id.esd.org.uk/service/860,Premises Licence,Jones Convenience Store,219 London Road East| Batheaston| Bath| BA1 7NB,BA17NB,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,29/12/2008,,Alcohol DPS|Alcohol Pricing|Door Supervision|Hours - Off Licence,29/12/2008,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='08/04070/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=08/04070/LAPRE,10001135191,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/00282/LAPRE,06/01/2009,http://id.esd.org.uk/service/860,Premises Licence,Jackie Chan Take-Away,44 High Street| Midsomer Norton| BA3 2DL,BA32DL,,,TRUE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,14/01/2009,,Door Supervision,14/01/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/00282/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/00282/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/00359/LAPRE,09/01/2009,http://id.esd.org.uk/service/860,Premises Licence,My Van Catering Unit,Pitch 30| Orange Grove| Bath| BA1 5AW,BA15AW,,,TRUE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,13/02/2009,,Door Supervision,13/02/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/00359/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/00359/LAPRE,10023105588,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/00687/LAPRE,27/01/2009,http://id.esd.org.uk/service/860,Premises Licence,Al Falafel Takeaway,3 Monmouth Street| Bath| BA1  2AJ,BA12AJ,,,TRUE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,13/02/2009,,Door Supervision,13/02/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/00687/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/00687/LAPRE,10001123869,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/00690/LAPRE,26/01/2009,http://id.esd.org.uk/service/860,Premises Licence,Penny Lane,Footpath Serving Spring Gardens To Ferry Lane| Bathwick| Bath| BA2 4EU,BA24EU,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Performances of dance|Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,26/08/2009,,Alcohol DPS|Alcohol Pricing,25/03/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/00690/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/00690/LAPRE,10001148920,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/01150/LAPRE,20/02/2009,http://id.esd.org.uk/service/860,Premises Licence,Cafe Du Globe,1A North Parade| Bath| BA1 1LF,BA11LF,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/6,Performances of dance|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,23/03/2009,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010|Hours - Restaurant and Residential,23/03/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/01150/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/01150/LAPRE,10001133761,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/01443/LAPRE,16/03/2009,http://id.esd.org.uk/service/860,Premises Licence,Paulton Methodist Church,Park Road| Paulton| BS39 7QQ,BS397QQ,http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/1|http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Films|Plays|Performances of dance|Live music|Recorded music,FALSE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/03/2009,,Door Supervision|Films,24/03/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/01443/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/01443/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/01514/LAPRE,26/03/2009,http://id.esd.org.uk/service/860,Premises Licence,Martin McColl Ltd,14 Fortescue Road| Radstock| BA3 3PJ,BA33PJ,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,14/04/2009,,Alcohol DPS|Alcohol Pricing|Door Supervision|Hours - Off Licence,14/04/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/01514/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/01514/LAPRE,10001146457,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/01531/LAPRE,31/03/2009,http://id.esd.org.uk/service/860,Premises Licence,Ring O'Bells,High Street| Priston| BA2  9EE,BA29EE,http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/3|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Films|Indoor sporting events|Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,20/04/2009,,Alcohol DPS|Alcohol Pricing|Door Supervision|Films,20/04/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/01531/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/01531/LAPRE,10001125554,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/01550/LAPRE,30/03/2009,http://id.esd.org.uk/service/860,Premises Licence,The Weston,1 - 3 Newbridge Road| Newbridge| Bath| BA1  3HE,BA13HE,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5,Performances of dance|Live music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,27/05/2009,,Alcohol DPS|Alcohol Pricing|Door Supervision,27/05/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/01550/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/01550/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/01610/LAPRE,08/04/2009,http://id.esd.org.uk/service/860,Premises Licence,Adventure Cafe,5 Princes Buildings| Bath| BA1 2ED,BA12ED,http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,26/05/2009,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010,26/05/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/01610/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/01610/LAPRE,10001135721,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/01614/LAPRE,08/04/2009,http://id.esd.org.uk/service/860,Premises Licence,Feelgood @ The Chelsea Bar,8E Chelsea Road| Newbridge| Bath| BA1 3DU,BA13DU,http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Live music|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,08/05/2009,,Alcohol DPS|Alcohol Pricing|Extra Alcohol ON Conditions from 2010,08/05/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/01614/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/01614/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/01697/LAPRE,23/04/2009,http://id.esd.org.uk/service/860,Premises Licence,Moorfields Hotel,73 Third Avenue| Oldfield Park| Bath| BA2 3NZ,BA23NZ,http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Live music|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,08/05/2009,,Alcohol DPS|Alcohol Pricing|Door Supervision,08/05/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/01697/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/01697/LAPRE,10001130597,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/02126/LAPRE,01/06/2009,http://id.esd.org.uk/service/860,Premises Licence,Monkton Combe Garage,Warminster Road| Monkton Combe| Bath| BA2 7HY,BA27HY,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,03/07/2009,,Alcohol DPS|Alcohol Pricing,03/07/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/02126/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/02126/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/02129/LAPRE,01/06/2009,http://id.esd.org.uk/service/860,Premises Licence,Bishop Sutton Post Office Stores,The Street| Bishop Sutton| BS39 5UU,BS395UU,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,09/06/2009,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol OFF Conditions from 2010,09/06/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/02129/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/02129/LAPRE,10001123626,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/02279/LAPRE,11/06/2009,http://id.esd.org.uk/service/860,Premises Licence,Opa Bath Ltd,14 North Parade| Bath| BA2 4AJ,BA24AJ,http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/6 ,Refused,29/07/2009,,Alcohol DPS|Door Supervision,29/07/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/02279/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/02279/LAPRE,10001142982,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/03810/LAPRE,28/10/2009,http://id.esd.org.uk/service/860,Premises Licence,Pizza Fresca,1 Wellsway| Bear Flat| Bath| BA2 4QL,BA24QL,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,09/01/2013,,Alcohol DPS|Alcohol Pricing|Door Supervision|Hours - Off Licence,12/11/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/03810/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/03810/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,09/02318/LAPRE,12/06/2009,http://id.esd.org.uk/service/860,Premises Licence,Tunley Recreation Centre,Tunley Road| Tunley| BA2 8BA,BA28BA,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Performances of dance|Live music|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,02/07/2009,,Alcohol Pricing|Door Supervision|Standard PEL Terms and Conditions,02/07/2009,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='09/02318/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=09/02318/LAPRE,10001148918,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
