id,uri,title,published,isbn,author
GBA594110,http://bnb.data.bl.uk/id/resource/012991281,Darjeeling pioneers : the Wernicke - Stölke story,2003,1904289010,F. M. J. Pinn
GB99W4853,http://bnb.data.bl.uk/id/resource/008393498,The guns of Hammer,1999,0783885806,Barry Cord
GB95Q7897,http://bnb.data.bl.uk/id/resource/007713384,Shadow of dark water,1996,0745139256,Elizabeth Elgin
GBA706727,http://bnb.data.bl.uk/id/resource/013650851,Airport nurse,2006,078628790X,Rose Williams
GBB1B0809,http://bnb.data.bl.uk/id/resource/015895136,Bedeviled eggs,2011,1410435040,Laura Childs
GB8125802,http://bnb.data.bl.uk/id/resource/008783413,Two pins in a fountain,1981,0851194362,Jane Arbor
GB7406733,http://bnb.data.bl.uk/id/resource/010972227,She walks in beauty : a love story of Paris in the romantic era,1974,0855949406,Margaret Trouncer
GBA584512,http://bnb.data.bl.uk/id/resource/013306742,Cracks in the rainbow,2005,1594143498,Mark Bouton
GBB128082,http://bnb.data.bl.uk/id/resource/015762681,The lynchers,2011,1445856514,Steven C. Lawrence
GB8234945,http://bnb.data.bl.uk/id/resource/005613788,One way with words,1980,0904700100,Anne-Marie Gillam
GBA619638,http://bnb.data.bl.uk/id/resource/013392199,God has a dream : a vision of hope for our time,2005,0786278218,Desmond Tutu
GBA651164,http://bnb.data.bl.uk/id/resource/013480465,Latte trouble,2006,1597220833,Cleo Coyle
GB8213093,http://bnb.data.bl.uk/id/resource/008783457,The wolf streak,1982,0851194818,Richard Brister
GB8521791,http://bnb.data.bl.uk/id/resource/010103996,Sunset in paradise,1985,0859977722,Carole Halston
GBA666835,http://bnb.data.bl.uk/id/resource/013522691,Night smoke,2006,1405636270,Nora Roberts
GBA601856,http://bnb.data.bl.uk/id/resource/013348941,Gentlemen & players,2006,1405612703,Joanne Harris
GBB004625,http://bnb.data.bl.uk/id/resource/015462445,Fatal flip,2010,1408457008,Peg Marberg
GBA795094,http://bnb.data.bl.uk/id/resource/014407617,A killer collection,2006,1597222577,J. B. Stanley
GB99V2414,http://bnb.data.bl.uk/id/resource/008393591,Breath of suspicion,1999,0783886624,Elizabeth Ferrars
GBB067700,http://bnb.data.bl.uk/id/resource/015566784,Bullets high,2010,1408478307,Jackson Cole
GB7627832,http://bnb.data.bl.uk/id/resource/010103518,Donovan,1976,0859971937,Lornie Leete-Hodge
GBA678943,http://bnb.data.bl.uk/id/resource/013552909,Two-faced death,2007,140568562X,Roderic Jeffries
GBB226658,http://bnb.data.bl.uk/id/resource/016049707,Let's play dead,2012,1445878461,Sheila Connolly
GB97Y7957,http://bnb.data.bl.uk/id/resource/007713927,The snake stomper,1997,0783819757,Wayne D. Overholser
GBB1C6534,http://bnb.data.bl.uk/id/resource/015959657,Island of bones,2012,144587864X,Imogen Robertson
GBB081413,http://bnb.data.bl.uk/id/resource/015595056,Swing a wide loop,2010,1410423565,Leslie Scott
GBA8A9761,http://bnb.data.bl.uk/id/resource/014754535,Lady Friday,2008,1405662743,Garth Nix
GBB004639,http://bnb.data.bl.uk/id/resource/015462459,Murder takes the cake),2010,1408457466,Gayle Trent
GB7933007,http://bnb.data.bl.uk/id/resource/012022801,The application of clustering techniques to citation data,1977,0900843500,Design of Information Systems in the Social Sciences
GB99Z4483,http://bnb.data.bl.uk/id/resource/008393319,Malice domestic,1999,0754035700,Rae Foley
GBA9A6547,http://bnb.data.bl.uk/id/resource/015408992,The pillagers,2010,1408462443,Max Von Kreisler
GBA050976,http://bnb.data.bl.uk/id/resource/008388501,When I go to a party,2000,0752534262,Jillian Harker
GBA1V6774,http://bnb.data.bl.uk/id/resource/008392255,The Lombard cavalcade,2001,0783894007,Virginia Coffman
GBA995012,http://bnb.data.bl.uk/id/resource/015381103,Life sentences,2009,1408431130,Laura Lippman
GBA609079,http://bnb.data.bl.uk/id/resource/013366516,Crested geckos : from the experts at Advanced Vivarium Systems,2005,1882770803,Philippe De Vosjoli
GB8618330,http://bnb.data.bl.uk/id/resource/011948141,Territorial rights,1985,0373503032,Melissa Scott
GB7305309,http://bnb.data.bl.uk/id/resource/010972082,Kinfolk,1973,0855947918,Pearl S. Buck
GBA666843,http://bnb.data.bl.uk/id/resource/013522699,Ride a crooked trail,2006,0786277483,Lewis B. Patten
GB9010450,http://bnb.data.bl.uk/id/resource/008422965,Mill town nurse,1990,0745197833,Lilian Woodward
GBB005278,http://bnb.data.bl.uk/id/resource/015463098,Van Gogh,2009,1906734682,Janice Anderson
GB9234620,http://bnb.data.bl.uk/id/resource/010737191,The double frame,1992,086220836X,Craig Rice
GB9909567,http://bnb.data.bl.uk/id/resource/012702250,Tiny pig's big adventure,1987,1857245148,Muff Singer
GBA531956,http://bnb.data.bl.uk/id/resource/013175613,Scenes of passion,2004,1405631201,Suzanne Brockmann
GBB1C6507,http://bnb.data.bl.uk/id/resource/015959630,Willow,2012,144586021X,Linda Lael Miller
GBB042827,http://bnb.data.bl.uk/id/resource/015516019,Track the man down,2010,1410421120,Ray Hogan
GB7215202,http://bnb.data.bl.uk/id/resource/010971988,Social class and educational opportunity,1972,0855946792,Jean Floud
GBA724625,http://bnb.data.bl.uk/id/resource/013704809,Guilt of a killer town,2007,1405681454,Lewis B. Patten
GB8112622,http://bnb.data.bl.uk/id/resource/008783091,Quartet,1981,0851191029,Jean Rhys
GB99X8168,http://bnb.data.bl.uk/id/resource/008393311,Crotal & white : scenes from a Hebridean boyhood,1999,0754035565,Finlay J. Macdonald
GBB004535,http://bnb.data.bl.uk/id/resource/015462355,Grace the glitter fairy),2010,1405663871,Daisy Meadows
GB7310815,http://bnb.data.bl.uk/id/resource/010972091,The East End of London,1973,0855948000,Millicent Rose
GBA9B1487,http://bnb.data.bl.uk/id/resource/015421804,Trouble valley,2010,1410418685,Lee Hoffman
GBA979484,http://bnb.data.bl.uk/id/resource/015347268,Gunshot trail,2009,140846232X,Nelson C. Nye
GB8412303,http://bnb.data.bl.uk/id/resource/008783615,My lady of the fuchsias,1984,0893406880,Essie Summers
GBA601877,http://bnb.data.bl.uk/id/resource/013348962,Vengeance rider,2005,1405633921,Lewis B. Patten
GBB1B0808,http://bnb.data.bl.uk/id/resource/015895135,Death rides the Rio,2011,144583748X,Jackson Cole
GB8844990,http://bnb.data.bl.uk/id/resource/011645244,Gaudy night,1988,0862202744,Dorothy L. Sayers
GB8537775,http://bnb.data.bl.uk/id/resource/009443938,Falling in love : a novel,1986,0745102611,Kenneth Harper
GBA485989,http://bnb.data.bl.uk/id/resource/013052851,Jet set nurse,2004,0786265965,Jane Converse
GB96W8617,http://bnb.data.bl.uk/id/resource/007713545,The border jumpers,1996,0745148433,Will C. Brown
GB96W8603,http://bnb.data.bl.uk/id/resource/007713675,Crackshot,1996,0745149669,Roger Busby
GBA706726,http://bnb.data.bl.uk/id/resource/013650850,Comanche captives,2006,0786288019,Fred Grove
GBA698824,http://bnb.data.bl.uk/id/resource/013608087,Gunsmoke trail,2006,1405637986,Jackson Cole
GBA1Y5033,http://bnb.data.bl.uk/id/resource/008394144,Lady of the moor,2001,0754044319,Pat Phillips
GBA2X5539,http://bnb.data.bl.uk/id/resource/008392337,Poor little rich girl,2002,0754017753,Katie Flynn
GB8234930,http://bnb.data.bl.uk/id/resource/005613774,One way with words,1980,0904700100,Anne-Marie Gillam
GBA760177,http://bnb.data.bl.uk/id/resource/013805935,The autism answer book : more than 300 of the top questions parents ask,2007,1402209770,William Stillman
GB8704738,http://bnb.data.bl.uk/id/resource/009444189,Duel of desire,1987,0745105165,Charlotte Lamb
GBA651161,http://bnb.data.bl.uk/id/resource/013480462,Whistling lead,2006,0786281227,Eugene Cunningham
GBB1C6469,http://bnb.data.bl.uk/id/resource/015959592,The heiress,2012,1445838222,Lynsay Sands
GB9408114,http://bnb.data.bl.uk/id/resource/009444550,Only the brave,1993,0745145787,Paul Evan Lehman
GBA698811,http://bnb.data.bl.uk/id/resource/013608074,Reason to murder,2006,0786287349,R. A. Bennett
GBA442544,http://bnb.data.bl.uk/id/resource/012929945,Nurse in London,2003,0754077675,Jane Con.verse
GBB067643,http://bnb.data.bl.uk/id/resource/015566727,Betrayed : a house of night novel,2010,1405664258,P. C. Cast
GBA0Y8179,http://bnb.data.bl.uk/id/resource/008392053,The price of love,2000,0754014061,Anne Baker
GB96W3684,http://bnb.data.bl.uk/id/resource/007713954,Easy cooking for one or two,1996,0745169813,Louise. Davies
GB8611230,http://bnb.data.bl.uk/id/resource/009444064,Alibi of guilt,1986,0745103898,Philip Daniels
GB8124782,http://bnb.data.bl.uk/id/resource/008783695,City of golden cages,1981,0851197213,Jo Germany
GB8645316,http://bnb.data.bl.uk/id/resource/010736795,Queenie,1986,0862201500,Michael Korda
GB7125479,http://bnb.data.bl.uk/id/resource/005594321,The wandering Jew,1971,0855945796,Eugène Sue
GB8207619,http://bnb.data.bl.uk/id/resource/008783443,Hunter of the East,1982,0851194664,Anne Hampson
GB96X1011,http://bnb.data.bl.uk/id/resource/007713765,Dead ringer,1996,0745153747,John Francome
GBA225750,http://bnb.data.bl.uk/id/resource/007048225,My many hats,2001,1840884827,Nancy I. Sanders
GB8412446,http://bnb.data.bl.uk/id/resource/008783073,A fool for murder,1984,0851190847,Marian Babson
GBA1Z4419,http://bnb.data.bl.uk/id/resource/008392145,Time to be in earnest : a fragment of autobiography,2001,0754023842,P. D. James
GBA651005,http://bnb.data.bl.uk/id/resource/013480306,One minute after you die : a preview of your final destination,2006,0786284102,Erwin W. Lutzer
GBA0W7289,http://bnb.data.bl.uk/id/resource/008393883,The 27th kingdom,2000,0754041522,Alice Thomas Ellis
GB98X2102,http://bnb.data.bl.uk/id/resource/008393055,Dead in the market,1998,0783801351,David Williams
GBA995033,http://bnb.data.bl.uk/id/resource/015381124,Wagons East!),2009,1597229148,Lewis B. Patten
GBA0Z5233,http://bnb.data.bl.uk/id/resource/008393738,A nameless coffin,2000,0754039935,Gwendoline Butler
GB96Z9803,http://bnb.data.bl.uk/id/resource/009444636,The hair-trigger kid,1996,0745146678,Max Brand
GBA0Z3874,http://bnb.data.bl.uk/id/resource/011352621,El Rancho Rio,2000,0754085635,Mignon Good Eberhart
GB99U5320,http://bnb.data.bl.uk/id/resource/008393646,El Rancho Rio,1999,0786220708,Mignon Good Eberhart
GBA470170,http://bnb.data.bl.uk/id/resource/013002136,Rangers at bay,2004,075406977X,Bradford Scott
GBA201726,http://bnb.data.bl.uk/id/resource/009485954,At the heart of English cricket : the life and memories of Geoffrey Howard,2001,0953119645,Stephen Chalke
GB7209829,http://bnb.data.bl.uk/id/resource/010960769,Ballerina,1972,0850462797,Eleanor Smith
GBB004690,http://bnb.data.bl.uk/id/resource/015462510,Everything and the moon,2010,1408460785,Julia Quinn
GBB189251,http://bnb.data.bl.uk/id/resource/015856391,The long quiche goodbye,2011,1410435652,Avery Aames
GB98V3494,http://bnb.data.bl.uk/id/resource/008393273,Elusive dawn,1998,0754035174,Kay Hooper
GBA3W3310,http://bnb.data.bl.uk/id/resource/006895864,The Barefoot book of monsters,2003,1841480681,Fran Parnell
GB7209825,http://bnb.data.bl.uk/id/resource/010971956,No proud chivalry,1972,0855946393,Maurice Procter
GBA758028,http://bnb.data.bl.uk/id/resource/013800431,Put your big girl panties on and deal with it-- : the no-nonsense guide to getting what you want,2007,1402208820,Roz Van Meter
GB8712795,http://bnb.data.bl.uk/id/resource/009445441,A kind of healthy grave,1987,0745192572,Jessica Mann
GBB301134,http://bnb.data.bl.uk/id/resource/007624401,Willow,2003,0754093433,V. C. Andrews
GB8802048,http://bnb.data.bl.uk/id/resource/009445507,Broken wheels,1988,1555044492,Al Cody
GB96Z8530,http://bnb.data.bl.uk/id/resource/007713442,Blue city,1996,0745147178,Ross Macdonald
GBB0A4750,http://bnb.data.bl.uk/id/resource/015639408,Madame Pamplemousse and her incredible edibles,2008,140566455X,Rupert Kingfisher
GB8804055,http://bnb.data.bl.uk/id/resource/009445516,Apache ambush,1988,0745193390,Chet Cunningham
GBA1W2255,http://bnb.data.bl.uk/id/resource/006952407,The cavan breed : a south-western story,2001,0786227567,Les Savage
GB7218974,http://bnb.data.bl.uk/id/resource/010972013,Fanny McBride,1972,0855947063,Catherine Cookson
GB8622141,http://bnb.data.bl.uk/id/resource/009445381,The deputies from Hell,1987,0745192017,Chuck Martin
GBB476749,http://bnb.data.bl.uk/id/resource/016800159,Mini pies,2011,1445444488,Sara Lewis
GB8912433,http://bnb.data.bl.uk/id/resource/008422137,Ribbons and laces,1989,0745108733,Ruby M. Ayres
GBA706735,http://bnb.data.bl.uk/id/resource/013650859,Lady be bad,2007,0786287144,Elaine Raco Chase
GBB042799,http://bnb.data.bl.uk/id/resource/015515991,Who is Mary Winter?,2010,1408456907,Pat Thornborough
GB97X2960,http://bnb.data.bl.uk/id/resource/007714228,The sherriff and the branding iron murders,1997,0745188559,D. R. Meredith
GB9980332,http://bnb.data.bl.uk/id/resource/010768551,Celtic fairy tales,1999,1841641995,Philip Wilson
GBA1V6730,http://bnb.data.bl.uk/id/resource/008394245,The case of the lonely heiress,2001,0754046281,Erle Stanley Gardner
GB8404323,http://bnb.data.bl.uk/id/resource/008783603,Hawk in a blue sky,1984,0851196292,Charlotte Lamb
GB8754418,http://bnb.data.bl.uk/id/resource/010104165,Fatal affair,1988,0859979431,Velda Johnston
GB97W4405,http://bnb.data.bl.uk/id/resource/008392866,The mistress of Luke's Folly,1997,0783882610,Elizabeth Elgin
GBA680405,http://bnb.data.bl.uk/id/resource/013557700,Angels fall,2006,1405615060,Nora Roberts
GB97Y9820,http://bnb.data.bl.uk/id/resource/007713926,Hangman's knot,1997,0783819765,D. B. Newton
GB96X7690,http://bnb.data.bl.uk/id/resource/007713425,The bitter bite,1996,0745139957,Jeffrey Ashford
GB8802077,http://bnb.data.bl.uk/id/resource/009445511,The big grouse,1988,1555044786,Douglas Clark
GB99V2415,http://bnb.data.bl.uk/id/resource/008393589,A man like O'Rourke,1999,0754038432,Jeanne Whitmee
GBA4Z9106,http://bnb.data.bl.uk/id/resource/006938370,Caught in the act,2003,0786253355,Joyce Lamb
GB96W3695,http://bnb.data.bl.uk/id/resource/007713897,Everlasting melody,1997,074516921X,Colleen L. Reece
GBA9B1484,http://bnb.data.bl.uk/id/resource/015421801,A witness above),2010,1410417891,Andy Straka
GB8702320,http://bnb.data.bl.uk/id/resource/009445413,Record of sin,1987,0745192335,Jill McGown
GB99Z4474,http://bnb.data.bl.uk/id/resource/011352666,Making friends,1997,0754090507,Janine Amos
GB8744248,http://bnb.data.bl.uk/id/resource/010737077,Harbingers of fear,1987,0862207150,Dorothy Simpson
GB8606997,http://bnb.data.bl.uk/id/resource/009445326,Rebel yell,1986,0745191460,Leslie Ernenwein
GB8510801,http://bnb.data.bl.uk/id/resource/010736780,The towers of silence,1985,0862201349,Paul Scott
GBB301175,http://bnb.data.bl.uk/id/resource/010279718,If my father loved me,2003,0754019152,Rosie Thomas
GB8527646,http://bnb.data.bl.uk/id/resource/009443919,Buffalo Butte,1985,0745102425,Will Benton
GBB103220,http://bnb.data.bl.uk/id/resource/015723453,The search,2011,1445855232,Nora Roberts
GBA680436,http://bnb.data.bl.uk/id/resource/013557731,Holiday tales of Charles Dickens,2006,1405636912,Charles Dickens
GBA2X1175,http://bnb.data.bl.uk/id/resource/008394283,A three-ring romance,2002,075404789X,Sydell Voeller
GB8700358,http://bnb.data.bl.uk/id/resource/009445374,Boulder Dam,1987,1555041698,Zane Grey
GB7309111,http://bnb.data.bl.uk/id/resource/010972096,Pegasus yoked,1973,0855948051,Hilda Lewis
GB99U5312,http://bnb.data.bl.uk/id/resource/008393682,Dedicated nurse,2000,0783887612,Valerie Scott
GB8213090,http://bnb.data.bl.uk/id/resource/008783455,A savage sanctuary,1982,0851194788,Jane Donnelly
GB8205002,http://bnb.data.bl.uk/id/resource/008783441,Quiet as a nun,1982,0893404268,Antonia Fraser
GBA995023,http://bnb.data.bl.uk/id/resource/015381114,"Frankly my dear, I'm dead)",2009,1408432358,L. J. Washburn
GBA649506,http://bnb.data.bl.uk/id/resource/013475662,Lady of the river,2006,0786283521,Dianna Crawford
GB95Q9199,http://bnb.data.bl.uk/id/resource/007712905,The son of York,1995,0745125557,Margaret Abbey
GB7410481,http://bnb.data.bl.uk/id/resource/010972250,Grey dawn - red night,1974,0855949635,James Lansdale Hodson
GB8226433,http://bnb.data.bl.uk/id/resource/008783480,Maverick showdown,1982,0851195040,W. F. Bragg
GBA117930,http://bnb.data.bl.uk/id/resource/010733355,First cook book,2001,0752550314,Claire Boyce
GB98X8993,http://bnb.data.bl.uk/id/resource/008393073,Strangers,1998,0754033058,Antonia White
GBA634483,http://bnb.data.bl.uk/id/resource/013432300,Burmese pythons : plus reticulated pythons and related species,2005,1882770838,Philippe De Vosjoli
GB8001843,http://bnb.data.bl.uk/id/resource/010103703,Farewell Victoria,1980,0859974537,T. H. White
GBA074570,http://bnb.data.bl.uk/id/resource/010733229,First atlas,1998,0752538071,John Grisewood
GBA349232,http://bnb.data.bl.uk/id/resource/007048250,My glamour night,2002,1840885289,Lisa Gillian
GB8701319,http://bnb.data.bl.uk/id/resource/009444163,Charmed life,1987,0745104908,Diana Wynne Jones
GBB256075,http://bnb.data.bl.uk/id/resource/016101122,Half of paradise,2001,0754016838,James Lee Burke
GBA0V1768,http://bnb.data.bl.uk/id/resource/008392130,Tathea,2000,0783891563,Anne Perry
GBA743393,http://bnb.data.bl.uk/id/resource/013761665,Thistle and the Shell of Laughter,2007,140220874X,J. H. Sweet
GB99Y6476,http://bnb.data.bl.uk/id/resource/008393307,Seven faces,1999,0783803605,Max Brand
GBA716737,http://bnb.data.bl.uk/id/resource/013683896,"Foolscap : or, the stages of love",2007,1570717575,Michael Malone
GBA0V7265,http://bnb.data.bl.uk/id/resource/008393941,Trail of the hunter,2000,0754042146,Dudley Dean
GBB2C1564,http://bnb.data.bl.uk/id/resource/010275029,The ragamuffins,2002,0754017621,Anna King
GB7423600,http://bnb.data.bl.uk/id/resource/011597407,Trespass in the sun,1974,0859970469,John Pudney
GBB067688,http://bnb.data.bl.uk/id/resource/015566772,Vanishing act,2010,1410421996,Fern Michaels
GB8712856,http://bnb.data.bl.uk/id/resource/009444236,A single death,1987,0745105637,Eric Wright
GBB228011,http://bnb.data.bl.uk/id/resource/016051741,Naked prey,2003,075401990X,John Sandford
GBA509802,http://bnb.data.bl.uk/id/resource/013100390,The Cougar Basin war,2004,1405630787,Philip Ketchum
GB8332304,http://bnb.data.bl.uk/id/resource/010736920,"All this, and heaven too",1983,0862205255,Rachel Field
GB8732176,http://bnb.data.bl.uk/id/resource/009444265,Long lance,1987,0745105920,Tom Martin
GB98V3499,http://bnb.data.bl.uk/id/resource/008393232,Lamb,1999,0754034755,Bernard MacLaverty
GBA106042,http://bnb.data.bl.uk/id/resource/005604753,Great novels of D.H. Lawrence,2000,075254618X,D. H. Lawrence
GBA455186,http://bnb.data.bl.uk/id/resource/012959425,Fallen woman,2004,0786265620,Ann Barker
GBA1W5715,http://bnb.data.bl.uk/id/resource/008394195,A girl called cricket,2001,075404517X,Colleen L. Reece
GB9877312,http://bnb.data.bl.uk/id/resource/008813094,"Pierre de Fermat, 1601-1665, mathematician and jurist",1998,0950450952,Jack Davies
GBA3Z1774,http://bnb.data.bl.uk/id/resource/006950209,Housebreaking a husband,2002,0786245786,Lori Soard
GB8412303,http://bnb.data.bl.uk/id/resource/008783615,My lady of the fuchsias,1984,0851196411,Essie Summers
GB7314893,http://bnb.data.bl.uk/id/resource/010972115,The golden waterwheel : an autobiographical novel,1973,0855948248,Leo Walmsley
GB96Y4452,http://bnb.data.bl.uk/id/resource/007713502,The queen of the tambourine,1996,0745147879,Jane Gardam
GBA636883,http://bnb.data.bl.uk/id/resource/013437769,Pageant of murder,2006,0786281677,Gladys Mitchell
GBA680426,http://bnb.data.bl.uk/id/resource/013557721,Free fall,2006,1405616091,John Francome
GBA470194,http://bnb.data.bl.uk/id/resource/013002160,Texas rules,2003,0754077535,Jack Curtis
GBA442551,http://bnb.data.bl.uk/id/resource/012929952,The time bomb,2004,0754077942,John Newton Chance
GBA739393,http://bnb.data.bl.uk/id/resource/013751849,A place called here,2007,140561644X,Cecelia Ahern
GBA0X6180,http://bnb.data.bl.uk/id/resource/008393817,The eagle and the wren,2000,0786224703,Jeanne Whitmee
GBB226704,http://bnb.data.bl.uk/id/resource/016049753,Little bones,2012,1445893150,Janette Jenkins
GB9494753,http://bnb.data.bl.uk/id/resource/009444879,What makes a Bruegel a Bruegel?,1994,0745152252,Richard Mühlberger
GBA442558,http://bnb.data.bl.uk/id/resource/012929959,Beneath the sun,2004,0754099105,Claire Lorrimer
GBA546636,http://bnb.data.bl.uk/id/resource/013210780,The soul of a butterfly : reflections on life's journey,2005,1405621036,Muhammad Ali
GBA795100,http://bnb.data.bl.uk/id/resource/014407623,West of Texas law,2007,1405640286,Walker A. Tompkins
GB99Z5619,http://bnb.data.bl.uk/id/resource/008393230,Roundabout,1999,0754034747,Eileen Dewhurst
GB7424236,http://bnb.data.bl.uk/id/resource/011597406,The other house,1974,0859970450,Henry James
GB8825846,http://bnb.data.bl.uk/id/resource/008133422,Anatomy of errors : the good (and not_so_good) reasons we have formaking the same old mistakes over and over again,1989,0946551448,Alex Howard
GB96Z0722,http://bnb.data.bl.uk/id/resource/009445136,Death of a stray cat,1996,0745186831,Jean Potts
GB7816442,http://bnb.data.bl.uk/id/resource/008783014,Gadget,1978,0851190251,Nicolas Freeling
GB95S4759,http://bnb.data.bl.uk/id/resource/007712939,When Shannon came home,1995,0745127770,Marlene E. McFadden
GBA793316,http://bnb.data.bl.uk/id/resource/014342048,"The Playskool guide to the toddler years : professional, reassuring advice on surviving--and thriving--during the toddler years!",2007,1402209320,Rebecca Rutledge
GBA601851,http://bnb.data.bl.uk/id/resource/013348936,Hide & seek,2006,1405612428,Clare Sambrook
GBB018876,http://bnb.data.bl.uk/id/resource/014553665,How to write travel articles-- in one weekend,2006,0955339111,Diana Cambridge
GB96Y6838,http://bnb.data.bl.uk/id/resource/009444652,Marshal of Wichita,1996,0745146856,Tom Curry
GB9953708,http://bnb.data.bl.uk/id/resource/007733972,"The management of higher education museums, galleries and collections in the UK",1999,1857900596,Melanie Kelly
GBB267774,http://bnb.data.bl.uk/id/resource/016122717,The tall Texan,2012,1445829126,Lee E. Wells
GBB067693,http://bnb.data.bl.uk/id/resource/015566777,The chocolate cupid killings,2010,1410421236,JoAnna Carl
GB96Y4448,http://bnb.data.bl.uk/id/resource/007713521,The best man to die,1996,0745148077,Ruth Rendell
GB8542274,http://bnb.data.bl.uk/id/resource/009443971,Let's face it,1986,0745102956,Christine Piff
GB98Z0132,http://bnb.data.bl.uk/id/resource/011352589,The bad die young,1998,0754085155,Peter Chambers
GB99X6750,http://bnb.data.bl.uk/id/resource/008393462,Crime writers and other animals,1999,0786218207,Simon Brett
GB96X7297,http://bnb.data.bl.uk/id/resource/007713501,Swan boats at four,1996,0745147860,George V. Higgins
GBA724578,http://bnb.data.bl.uk/id/resource/013704762,Winter's child,2007,0786290293,Margaret Maron
GBA760238,http://bnb.data.bl.uk/id/resource/013805996,The Montana vigilantes,2007,1405641088,Tom Curry
GB7226713,http://bnb.data.bl.uk/id/resource/010972043,Ask me tomorrow,1972,0855947365,Stan Barstow
GB7318172,http://bnb.data.bl.uk/id/resource/010960872,Enbury Heath,1973,0850464013,Stella Gibbons
GBA4X0555,http://bnb.data.bl.uk/id/resource/012880418,Cheyenne war cry,2004,0754099431,Noel M. Loomis
GB96W3700,http://bnb.data.bl.uk/id/resource/007713548,Cold steel,1997,0745148468,Ben Bridges
GBA8D4267,http://bnb.data.bl.uk/id/resource/014837054,Wild goose chase,2008,159722779X,Terri Thayer
GBA561013,http://bnb.data.bl.uk/id/resource/013256093,Love at last,2005,1405632984,Irene B. Brand
GBA994947,http://bnb.data.bl.uk/id/resource/015381038,"Millionaire dad, nanny needed",2009,1410409694,Susan Meier
GBA4Z0979,http://bnb.data.bl.uk/id/resource/006946312,The Legatus mystery,2004,0786259531,Rosemary Rowe
GB98X2102,http://bnb.data.bl.uk/id/resource/008393055,Dead in the market,1998,0754034046,David Williams
GBB134669,http://bnb.data.bl.uk/id/resource/015772324,Murder at Mansfield Park,2011,1410432580,Lynn Shepherd
GBB202208,http://bnb.data.bl.uk/id/resource/016005096,Caribou Island,2012,1445877996,David Vann
GBA827733,http://bnb.data.bl.uk/id/resource/014543125,On the edge : my story,2008,1405649216,Richard Hammond
GBA724582,http://bnb.data.bl.uk/id/resource/013704766,Mr. Muo's travelling couch,2007,1597223964,Sijie Dai
GB99Z1762,http://bnb.data.bl.uk/id/resource/007048159,I can zip,1999,1840880694,Rita Balducci
GB99X6768,http://bnb.data.bl.uk/id/resource/008393389,The lying voices,1999,0754036391,Elizabeth Ferrars
GB97X2839,http://bnb.data.bl.uk/id/resource/008391668,Obstinate heart : Jane Austen : a biography,1997,0754010139,Valerie Grosvenor Myer
GB9585408,http://bnb.data.bl.uk/id/resource/008396055,Money management with Sage Moneywise 2.0 for Windows,1994,1858700434,Jean Miles
GBA614285,http://bnb.data.bl.uk/id/resource/013380503,269 amazing sex games,2005,1402203527,Hugh De Beer
GB7709956,http://bnb.data.bl.uk/id/resource/010103532,The tall headlines,1977,0859972070,Audrey Erskine Lindop
GBA470221,http://bnb.data.bl.uk/id/resource/013002187,Death of a poison pen,2004,0754096599,M. C. Beaton
GBA666861,http://bnb.data.bl.uk/id/resource/013522717,The ghost and the dead deb,2006,1597221562,Alice Kimberly
GB95S2352,http://bnb.data.bl.uk/id/resource/007712968,Seminar in evil,1995,0745127991,Daoma Winston
GBB102937,http://bnb.data.bl.uk/id/resource/015723170,Black moonlight,2011,1408493411,Amy Patricia Meade
GB9818820,http://bnb.data.bl.uk/id/resource/010992088,The dolphin agenda : [a report to the Whale and Dolphin Conservation Society],1998,0951907891,Mark P. Simmonds
GB97X6019,http://bnb.data.bl.uk/id/resource/007714231,Death stalks Yellowhorse,1997,0783820062,Lewis B. Patten
GB98Y0834,http://bnb.data.bl.uk/id/resource/008391785,The honey makers,1998,075401133X,Diana Saville
GBA888755,http://bnb.data.bl.uk/id/resource/014669099,The hardest test,2008,1405622385,Scott Quinnell
GBB134660,http://bnb.data.bl.uk/id/resource/015772315,The dry gulcher,2011,1445836769,Wayne D. Overholser
GB7608589,http://bnb.data.bl.uk/id/resource/008113313,Spreading sails,1975,0850466342,Leslie Lance
GBA619600,http://bnb.data.bl.uk/id/resource/013392161,Secret relations,2006,1405612630,Annabel Dilke
GBA0V7304,http://bnb.data.bl.uk/id/resource/008393715,The marquis takes a bride,1999,0754039692,Marion Chesney
GBA3W3311,http://bnb.data.bl.uk/id/resource/006895865,Mrs. Moon : lullabies for bedtime,2003,1841480622,Clare Beaton
GB9360845,http://bnb.data.bl.uk/id/resource/007712883,Ghost meadow,1993,0745119921,Frank Ketchum
GBA484125,http://bnb.data.bl.uk/id/resource/013046179,Sentimental journey,2004,0754099253,Janet Dailey
GBA442538,http://bnb.data.bl.uk/id/resource/012929939,The feud at Spanish Ford,2004,0754063003,Frank Bonham
GBB298146,http://bnb.data.bl.uk/id/resource/016179216,Aiding & abetting,2001,0754045161,Muriel Spark
GBA1X5730,http://bnb.data.bl.uk/id/resource/008394123,Terror in Eagle Basin,2001,075404405X,Cliff Farrell
GB8606915,http://bnb.data.bl.uk/id/resource/010103862,The abode of life,1986,0859976319,Lee Correy
GB7218358,http://bnb.data.bl.uk/id/resource/009938146,Trespassers at Charlcote,1972,0855946911,Gillian Avery
GBB046611,http://bnb.data.bl.uk/id/resource/015522784,A glass of blessings,2010,140846148X,Barbara Pym
